Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1667839608,100,,Aggregated,1.400000,0.000000,18000,20000,26000,37000,58000,66000,69000,72000,72000,72000,72000,251,0,18000.0,22034.803736255042,391.64300000993535,72422.97210000106,142.0
1667839609,100,,Aggregated,1.400000,0.000000,18000,20000,26000,37000,58000,66000,69000,72000,72000,72000,72000,251,0,18000.0,22034.803736255042,391.64300000993535,72422.97210000106,142.0
1667839610,100,,Aggregated,1.000000,0.000000,18000,20000,26000,38000,59000,66000,69000,72000,74000,74000,74000,252,0,18000.0,22241.68151230165,391.64300000993535,74168.00330000115,142.0
1667839611,100,,Aggregated,1.000000,0.000000,18000,20000,26000,38000,59000,66000,69000,72000,74000,74000,74000,252,0,18000.0,22241.68151230165,391.64300000993535,74168.00330000115,142.0
1667839612,100,,Aggregated,0.700000,0.000000,18000,20000,26000,40000,60000,67000,70000,72000,74000,74000,74000,253,0,18000.0,22447.946341106777,391.64300000993535,74426.68319999939,142.0
1667839613,100,,Aggregated,0.700000,0.000000,18000,20000,26000,40000,60000,67000,70000,72000,74000,74000,74000,253,0,18000.0,22447.946341106777,391.64300000993535,74426.68319999939,142.0
1667839614,100,,Aggregated,0.700000,0.000000,18000,20000,26000,40000,60000,67000,70000,72000,74000,74000,74000,253,0,18000.0,22447.946341106777,391.64300000993535,74426.68319999939,142.0
1667839615,100,,Aggregated,0.600000,0.000000,18000,20000,27000,42000,61000,68000,72000,74000,78000,78000,78000,254,0,18000.0,22665.127195275618,391.64300000993535,77611.88329999277,142.0
1667839616,100,,Aggregated,0.500000,0.000000,18000,20000,27000,44000,61000,68000,72000,74000,80000,80000,80000,255,0,18000.0,22889.010861176503,391.64300000993535,79755.46200000099,142.0
1667839617,100,,Aggregated,0.500000,0.000000,18000,20000,30000,46000,63000,69000,74000,80000,83000,83000,83000,258,0,18000.0,23566.96694147289,391.64300000993535,83118.54909999238,142.0
1667839618,100,,Aggregated,0.400000,0.000000,18000,20000,30000,46000,63000,69000,78000,82000,83000,83000,83000,259,0,18000.0,23791.84627065639,391.64300000993535,83118.54909999238,142.0
1667839619,100,,Aggregated,0.400000,0.000000,18000,21000,30000,47000,64000,70000,79000,82000,83000,83000,83000,261,0,18000.0,24222.13170957862,391.64300000993535,83118.54909999238,142.0
1667839620,100,,Aggregated,0.700000,0.000000,18000,21000,34000,49000,64000,72000,80000,82000,83000,83000,83000,262,0,18000.0,24439.231375572635,391.64300000993535,83118.54909999238,142.0
1667839621,100,,Aggregated,0.700000,0.000000,18000,21000,34000,49000,64000,72000,80000,82000,83000,83000,83000,262,0,18000.0,24439.231375572635,391.64300000993535,83118.54909999238,142.0
1667839622,100,,Aggregated,0.700000,0.000000,18000,21000,34000,49000,64000,72000,80000,82000,83000,83000,83000,262,0,18000.0,24439.231375572635,391.64300000993535,83118.54909999238,142.0
1667839623,100,,Aggregated,1.000000,0.000000,18000,21000,34000,50000,65000,72000,81000,82000,84000,84000,84000,263,0,18000.0,24664.298069962122,391.64300000993535,83631.77200000791,142.0
1667839624,100,,Aggregated,1.000000,0.000000,18000,21000,35000,50000,65000,72000,81000,83000,85000,85000,85000,264,0,18000.0,24892.559349621388,391.64300000993535,84925.27590000827,142.0
1667839625,100,,Aggregated,1.000000,0.000000,18000,21000,35000,50000,65000,72000,81000,83000,85000,85000,85000,264,0,18000.0,24892.559349621388,391.64300000993535,84925.27590000827,142.0
1667839626,100,,Aggregated,1.000000,0.000000,18000,21000,35000,50000,65000,72000,81000,83000,85000,85000,85000,264,0,18000.0,24892.559349621388,391.64300000993535,84925.27590000827,142.0
1667839627,100,,Aggregated,1.000000,0.000000,18000,21000,37000,51000,66000,74000,82000,85000,87000,87000,87000,266,0,18000.0,25354.56845451146,391.64300000993535,87418.43520000111,142.0
1667839628,100,,Aggregated,1.000000,0.000000,18000,21000,37000,51000,66000,74000,82000,85000,87000,87000,87000,266,0,18000.0,25354.56845451146,391.64300000993535,87418.43520000111,142.0
1667839629,100,,Aggregated,1.000000,0.000000,18000,21000,37000,51000,67000,78000,83000,85000,87000,87000,87000,267,0,18000.0,25583.276041947705,391.64300000993535,87418.43520000111,142.0
1667839631,100,,Aggregated,0.800000,0.000000,18000,21000,38000,52000,68000,79000,84000,86000,88000,88000,88000,268,0,18000.0,25816.850654104626,391.64300000993535,88181.27210000239,142.0
1667839632,100,,Aggregated,0.700000,0.000000,18000,21000,38000,52000,68000,79000,85000,87000,89000,89000,89000,269,0,18000.0,26052.04673159865,391.64300000993535,89084.5954999968,142.0
1667839633,100,,Aggregated,0.600000,0.000000,19000,21000,40000,54000,68000,80000,85000,88000,89000,89000,89000,270,0,18000.0,26286.02327629643,391.64300000993535,89225.71379999863,142.0
